version,major,date,item_index,summary,full,cves
17.7,17,2025-11-13,9,Fix possible infinite loop in GIN index scans with multiple scan conditions (Tom Lane) §,"Fix possible infinite loop in GIN index scans with multiple scan conditions (Tom Lane) § GIN can handle scan conditions that can reject non-matching entries but are not useful for searching for relevant entries, for example a tsquery clause like !term . But such a condition must not be first in the array of scan conditions. The code failed to ensure that in all cases, with the result that a query having a mix of such conditions with normal conditions might work or not depending on the order in which the conditions were given in the query.",
17.7,17,2025-11-13,10,Ensure that GIN index scans can be canceled (Tom Lane) §,Ensure that GIN index scans can be canceled (Tom Lane) § Some code paths were capable of running for a long time without checking for interrupts.,
17.7,17,2025-11-13,11,Ensure that BRIN autosummarization provides a snapshot for index expressions that need one (Álvaro Herrera) § §,"Ensure that BRIN autosummarization provides a snapshot for index expressions that need one (Álvaro Herrera) § § Previously, autosummarization would fail for such indexes, and then leave placeholder index tuples behind, causing the index to bloat over time.",
17.7,17,2025-11-13,12,Fix integer-overflow hazard in BRIN index scans when the table contains close to 2 32 pages (Sunil S) §,Fix integer-overflow hazard in BRIN index scans when the table contains close to 2 32 pages (Sunil S) § This oversight could result in an infinite loop or scanning of unneeded table pages.,
17.7,17,2025-11-13,13,Fix incorrect zero-extension of stored values in JIT-generated tuple deforming code (David Rowley) §,"Fix incorrect zero-extension of stored values in JIT-generated tuple deforming code (David Rowley) § When not using JIT, the equivalent code does sign-extension not zero-extension, leading to a different Datum representation of small integer data types. This inconsistency was masked in most cases, but it is known to lead to could not find memoization table entry errors when using Memoize plan nodes, and there might be other symptoms.",
17.7,17,2025-11-13,14,"Fix incorrect logic for caching result-relation information for triggers (David Rowley, Amit Langote) §","Fix incorrect logic for caching result-relation information for triggers (David Rowley, Amit Langote) § In cases where partitions' column sets aren't physically identical to their parent partitioned tables' column sets, this oversight could lead to crashes.",
17.7,17,2025-11-13,15,"Add missing EvalPlanQual rechecks for TID Scan and TID Range Scan plan nodes (Sophie Alpert, David Rowley) § §","Add missing EvalPlanQual rechecks for TID Scan and TID Range Scan plan nodes (Sophie Alpert, David Rowley) § § This omission led to possibly not rechecking a condition on ctid during concurrent-update situations, causing the update's behavior to vary depending on which plan type had been selected.",
17.7,17,2025-11-13,16,"Fix EvalPlanQual handling of foreign or custom joins that do not have an alternative local-join plan prepared for EPQ (Masahiko Sawada, Etsuro Fujita) §","Fix EvalPlanQual handling of foreign or custom joins that do not have an alternative local-join plan prepared for EPQ (Masahiko Sawada, Etsuro Fujita) § In such cases the foreign or custom access method should be invoked normally, but that did not happen, typically leading to a crash.",
17.7,17,2025-11-13,17,Avoid duplicating hash partition constraints during DETACH CONCURRENTLY (Haiyang Li) §,"Avoid duplicating hash partition constraints during DETACH CONCURRENTLY (Haiyang Li) § ALTER TABLE DETACH PARTITION CONCURRENTLY was written to add a copy of the partitioning constraint to the now-detached partition. This was misguided, partially because non-concurrent DETACH doesn't do that, but mostly because in the case of hash partitioning the constraint expression contains references to the parent table's OID. That causes problems during dump/restore, or if the parent table is dropped after DETACH . In v19 and later, we'll no longer create any such copied constraints at all. In released branches, to minimize the risk of unforeseen consequences, only skip adding a copied constraint if it is for hash partitioning.",
17.7,17,2025-11-13,18,"Disallow generated columns in partition keys (Jian He, Ashutosh Bapat) §","Disallow generated columns in partition keys (Jian He, Ashutosh Bapat) § This was already not allowed, but the check missed some cases, such as where the column reference is implicit in a whole-row reference.",
17.7,17,2025-11-13,19,"Disallow generated columns in COPY ... FROM ... WHERE clauses (Peter Eisentraut, Jian He) §","Disallow generated columns in COPY ... FROM ... WHERE clauses (Peter Eisentraut, Jian He) § Previously, incorrect behavior or an obscure error message resulted from attempting to reference such a column, since generated columns have not yet been computed at the point where WHERE filtering is done.",
17.7,17,2025-11-13,20,Avoid potential use-after-free in parallel vacuum (Kevin Oommen Anish) §,"Avoid potential use-after-free in parallel vacuum (Kevin Oommen Anish) § This bug seems to have no consequences in standard builds, but it's theoretically a hazard.",
17.7,17,2025-11-13,21,Fix visibility checking for statistics objects in pg_temp (Noah Misch) §,"Fix visibility checking for statistics objects in pg_temp (Noah Misch) § A statistics object located in a temporary schema cannot be named without schema qualification, but pg_statistics_obj_is_visible() missed that memo and could return true regardless. In turn, functions such as pg_describe_object() could fail to schema-qualify the object's name as expected.",
17.7,17,2025-11-13,22,"Fix pg_event_trigger_dropped_objects() 's reporting of temporary status (Antoine Violin, Tom Lane) § §","Fix pg_event_trigger_dropped_objects() 's reporting of temporary status (Antoine Violin, Tom Lane) § § If a dropped column default, trigger, or RLS policy belongs to a temporary table, report it with is_temporary true.",
17.7,17,2025-11-13,23,Fix memory leakage in hashed subplans (Haiyang Li) §,Fix memory leakage in hashed subplans (Haiyang Li) § Any memory consumed by the hash functions used for hashing tuples constituted a query-lifespan memory leak. One way that could happen is if the values being hashed require de-toasting.,
17.7,17,2025-11-13,24,Avoid leaking SMgrRelation objects in the startup process (Jingtang Zhang) §,"Avoid leaking SMgrRelation objects in the startup process (Jingtang Zhang) § In a long-running standby server, the hashtable holding these objects could bloat substantially, because there was no mechanism for freeing no-longer-interesting entries.",
17.7,17,2025-11-13,25,Fix minor memory leak during WAL replay of database creation (Nathan Bossart) §,Fix minor memory leak during WAL replay of database creation (Nathan Bossart) §,
17.7,17,2025-11-13,26,Fix corruption of the shared statistics table after out-of-memory failures (Mikhail Kot) §,"Fix corruption of the shared statistics table after out-of-memory failures (Mikhail Kot) § Previously, an out-of-memory failure partway through creating a new hash table entry left a broken entry behind, potentially causing errors in other sessions later.",
17.7,17,2025-11-13,27,Fix concurrent update issue in MERGE (Yugo Nagata) §,"Fix concurrent update issue in MERGE (Yugo Nagata) § When executing a MERGE UPDATE action, if there is more than one concurrent update of the target row, the lock-and-retry code would sometimes incorrectly identify the latest version of the target tuple, leading to incorrect results.",
17.7,17,2025-11-13,28,Add missing replica identity checks in MERGE and INSERT ... ON CONFLICT DO UPDATE (Zhijie Hou) § § §,"Add missing replica identity checks in MERGE and INSERT ... ON CONFLICT DO UPDATE (Zhijie Hou) § § § If MERGE may require update or delete actions, and the target table publishes updates or deletes, insist that it have a REPLICA IDENTITY defined. Failing to require this can silently break replication. Likewise, INSERT with an UPDATE option must require REPLICA IDENTITY if the target table publishes either inserts or updates.",
